Title,Category,Url,Image,Author,Description,Date,Page,label
rusuh demo maret gedung komisi pemilihan,Hoaks,https://www.kominfo.go.id/content/detail/55498/hoaks-rusuh-demo-20-maret-2024-di-depan-gedung-komisi-pemilihan-umum/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-rusuh-demo-20-maret-2024-di-depan-gedung-komisi-pemilihan-umum.jpg,adhi004,beredar video media sosial facebook kericuhan massa aksi diklaim kejadian gedung komisi pemilihan kpu maret dilansir turnbackhoaxid klaim faktanya video kerusuhan mei diawali pembakaran mobil diparkir asrama brigad mobil brimob jalan ks tubun petamburan kecamatan tanah abang akibat bentrok sekelompok orang aparat kepolisian,03-2024,88,0
stanford univers bangun kampu ikn,Hoaks,https://www.kominfo.go.id/content/detail/55497/hoaks-stanford-university-akan-bangun-kampus-di-ikn/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-rusuh-demo-20-maret-2024-di-depan-gedung-komisi-pemilihan-umum.jpg,adhi004,beredar unggahan media sosial facebook informasi mengeklaim universita stanford membangun kampu kota negara ikn nusantara faktanya klaim universita stanford membangun kampu ikn keliru kepala otorita ikn bambang susantono dibangun universita stanford kampu pusat riset bambang ikn foku pusat riset membangun universita persiapan pembangunan universita,03-2024,88,0
prabowogibran diputuskan presiden wakil presiden mahkamah internasion,Hoaks,https://www.kominfo.go.id/content/detail/55496/hoaks-prabowo-gibran-diputuskan-tidak-boleh-jadi-presiden-dan-wakil-presiden-oleh-mahkamah-internasional/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-stanford-university-akan-bangun-kampus-di-ikn.jpg,adhi004,beredar video menampilkan cuplikan pembacaan berita metro tv terkait salah anggota sidang komit hak asasi manusia ham perserikatan bangsabangsa pbb menyoroti netralita presiden ri joko widodo pemilihan pemilu unggahan disertai klaim prabowo subiantogibran rakabum raka diputuskan presiden wakil presiden mahkamah internasion dilansir turnbackhoaxid klaim narasi putusan pelarangan prabowogibran presiden wakil presiden mahkamah internasion pbb potongan video beredar sidang komit ham pbb intern coven on civil and polit right iccpr swiss putusan menyebut prabowogibran presiden wakil presiden,03-2024,88,0
bantuan dana senilai rp juta tenaga kerja indonesia mengatasnamakan kementerian kesehatan,Hoaks,https://www.kominfo.go.id/content/detail/55495/hoaks-bantuan-dana-senilai-rp100-juta-diberikan-untuk-tenaga-kerja-indonesia-mengatasnamakan-kementerian-kesehatan/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-prabowo-gibran-diputuskan-tidak-boleh-jadi-presiden-dan-wakil-presiden-oleh-mahkamah-internasional.jpg,adhi004,beredar informasi media sosial facebook mengeklaim dana bantuan senilai rp juta tenaga kerja indonesia tki kementerian kesehatan kemenk unggahan bertuliskan pejuang devisa indonesia penerimaan dana bansosnya persilahkan menghubugi bpj ketenagakerjaanterimah kasih faktanya klaim beredar dilansir kompascom juru bicara kemenk mohammad syahril informasi,03-2024,88,0
menghina presiden dikenakan sanksi masuk daftar hitam tujuh turunan,Hoaks,https://www.kominfo.go.id/content/detail/55494/hoaks-menghina-presiden-dikenakan-sanksi-masuk-daftar-hitam-tujuh-turunan/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-bantuan-dana-senilai-rp100-juta-diberikan-untuk-tenaga-kerja-indonesia-mengatasnamakan-kementerian-kesehatan.jpg,adhi004,beredar video platform tiktok mengeklaim perbuatan menghina presiden kena sanksi masuk daftar hitam tujuh turunan faktanya klaim dilansir jalahoaksjakartagoid hukum menghina presiden wakil presiden indonesia termuat undangundang nomor kitab undangundang hukum pidana kuhp pasal pidana penjara pidana denda kategori iv rp ratu juta rupiah,03-2024,88,0
presiden jokowi gadaikan pulau kalimantan cina jaminan utang,Hoaks,https://www.kominfo.go.id/content/detail/55493/hoaks-presiden-jokowi-gadaikan-pulau-kalimantan-kepada-cina-sebagai-jaminan-utang/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-presiden-jokowi-gadaikan-pulau-kalimantan-kepada-cina-sebagai-jaminan-utang.jpg,adhi004,beredar unggahan video media sosial facebook mengeklaim presiden joko widodo jokowi menggadaikan pulau kalimantan jaminan utang negara cina unggahan video narasi presiden china mepada bpk jokowi menyerahkan tanah kalimantan jaminan faktanya klaim beredar dilansir turnbackhoaxid antaranewscom unggahan video beredar identik video diunggah kanal youtub cgtn oktob unggahan video presiden xi jinp menghadiri undangan mantan presiden susilo bambang yudhoyono sbi meningkatkan hubungan bilater terjalin indonesia cina ditemukan informasi kredibel terkait klaim beredar,03-2024,89,0
akun facebook mengatasnamakan wakil bupati kabupaten bengkali bagu santoso,Hoaks,https://www.kominfo.go.id/content/detail/55492/hoaks-akun-facebook-mengatasnamakan-wakil-bupati-kabupaten-bengkalis-bagus-santoso/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-presiden-jokowi-gadaikan-pulau-kalimantan-kepada-cina-sebagai-jaminan-utang.jpg,adhi004,beredar akun media sosial facebook mengatasnamakan wakil bupati kabupaten bengkali bagu santoso akun menjanjikan bantuan sejenisnya faktanya akun media sosial facebook modu penipuan dilansir riauterkinicom kepala dina komunikasi informatika diskominfo kabupaten bengkali h suwarto imbauan masyarakat waspada hatihati modu penipuan masyarakat menemukan mengaku pejabat pemerintah kabupaten pemkab bengkali mengonfirmasi kebenarannya terkait,03-2024,89,0
akun whatsapp mengatasnamakan camat leuwiliang wrpelitawan sh msi,Hoaks,https://www.kominfo.go.id/content/detail/55491/hoaks-akun-whatsapp-mengatasnamakan-camat-leuwiliang-wrpelitawan-sh-msi/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-facebook-mengatasnamakan-wakil-bupati-kabupaten-bengkalis-bagus-santoso.jpg,adhi004,beredar akun whatsapp mengatasnamakan camat leuwiliang wr pelitawan sh msi akun mengirim pesan masyarakat nama foto profil wr pelitawan sh msi faktanya akun whatsapp beredar penipuan kecamatan leuwiliang akun instagram resminya kecamatanleuwiliang mengklarifikasi camat leuwiliang memiliki nomor masyarakat diimbau berhatihati nomor mengatasnamakan camat leuwiliang,03-2024,89,0
uang hasil redenominasi dikeluarkan lebaran,Hoaks,https://www.kominfo.go.id/content/detail/55490/hoaks-uang-baru-hasil-redenominasi-dikeluarkan-saat-lebaran-2024/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-mengatasnamakan-camat-leuwilian-wr-pelitawan-s-h-m-si.jpg,adhi004,beredar video media sosial tiktok menampilkan gambar uang berlaku indonesia uang beredar redenominasi penyederhanaan nilai mata uang rupiah mengubah nilai tukarnya unggahan mata uang rp rupiah mata uang rp rp mata uang rp seratu rupiah unggahan mengeklaim uang hasil redenominasi dikeluarkan dipakai lebaran faktanya klaim uang hasil redenominasi dikeluarkan dipakai lebaran dikutip antaranewscom kementerian keuangan bank indonesia membicarakan rencana redenominasi rupiah rencana redenominasi rupiah tertuang peraturan menteri keuangan nomor pmk rencana strategi kementerian keuangan informasi resmi redenominasi rupiah diberlakukan terkait foto uang hasil redenominasi dibantah kepala departemen komunikasi bank indonesia bi erwin haryono menurutnya desain uang resmi diedarkan bank indonesia,03-2024,89,0
bantuan dana rp juta peserta bpj kesehatan,Hoaks,https://www.kominfo.go.id/content/detail/55451/hoaks-bantuan-dana-rp125-juta-untuk-peserta-bpjs-kesehatan/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-uang-baru-hasil-redenominasi-dikeluarkan-saat-lebaran-2024.jpg,Viska,beredar media sosial facebook unggahan poster menyertakan nama foto diklaim prof dr muh bakri msi direktur badan penyelenggara jaminan sosial bpj kesehatan poster memuat informasi menyebut bpj kesehatan mengeluarkan dana bantuan rp triliun masyarakat indonesia dana diterima penerima dana bantuan didaftarkan rp juta dilansir kompascom informasi bantuan dana rp juta peserta bpj kesehatan direktur bpj kesehatan ali ghufron bantuan dana akun facebook resmi bpj kesehatan memuat informasi nama dr muh bakri msi tertera struktur kepengurusan bpj kesehatan dimuat situ resmi poster bantuan dana rp juta hasil manipulasi undangan seminar dare dibagikan akun facebook resmi bpj kesehatan januari,03-2024,89,0
tautan aktivasi dana paylat,Hoaks,https://www.kominfo.go.id/content/detail/55450/hoaks-tautan-cara-aktivasi-dana-paylater/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-tautan-aktivasi-dana-paylater.jpg,Viska,beredar unggahan media sosial facebook tautan aktivasi dana paylat pinjaman juta unggahan mengajak pengguna mengaktifkan layanan mengunjungi tautan dibagikan faktanya tautan mengarah situ resmi dana wwwdanaid dana menyediakan layanan paylat pinjaman onlin pengguna dana paylat tahap pengembangan tersedia pengguna dana keterangan dana laman pusat bantuannya tautan aktivasi dana paylat kategori konten palsu,03-2024,90,0
video gempa berkekuatan magnitudo guncang wilayah provinsi jawa sebabkan kabupaten pangandaran tamat,Hoaks,https://www.kominfo.go.id/content/detail/55449/hoaks-video-gempa-berkekuatan-109-magnitudo-guncang-wilayah-provinsi-jawa-tengah-dan-sebabkan-kabupaten-pangandaran-tamat/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-tautan-aktivasi-dana-paylater.jpg,Viska,beredar unggahan informasi mengeklaim gempa berkekuatan magnitudo mengguncang wilayah provinsi jawa menyebabkan kabupaten pangandaran provinsi jawa barat tamat unggahan termuat narasi pangandaran tamatgempa magnitud guncang jawa faktanya dilansir turnbackhoaxid klaim beredar narat unggahan video gempa mengguncang wilayah kabupaten pangandaran provinsi jawa barat berkekuatan magnitudo ditemukan informasi kredibel terkait gempa mengguncang wilayah provinsi jawa menyebabkan kabupaten pangandaran provinsi jawa barat tamat,03-2024,90,0
gebyar undian berhadiah mengatasnamakan bank bjb syariah,Hoaks,https://www.kominfo.go.id/content/detail/55448/hoaks-gebyar-undian-berhadiah-mengatasnamakan-bank-bjb-syariah/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gempa-bumi-berkekuatan-10m-guncang-jawa-tengah-pangandaran.jpg,Viska,beredar unggahan informasi media sosial facebook mengeklaim gebyar undian berhadiah mengatasnamakan bank pembangunan daerah jawa barat banten bjb syariah unggahan informasi beredar melampirkan laman mencatut gambar nama bupati wakil bupati kabupaten bandung provinsi jawa barat h m dadang supriatna h sahrul gunawan faktanya klaim dilansir turnbackhoaxid laman dilampirkan unggahan informasi mengarah situ resmi milik bank bjb syariah gambar termuat unggahan informasi hasil manipulasi digit informasi dibagikan belaka masyarakat diimbau bersikap waspada informasi beredar media sosial,03-2024,90,0
akun facebook mengatasnamakan pj bupati donggala,Hoaks,https://www.kominfo.go.id/content/detail/55447/hoaks-akun-facebook-mengatasnamakan-pj-bupati-donggala/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gebyar-undian-berhadiah-bjb-syariah.jpg,Viska,beredar akun media sosial facebook mengatasnamakan penjabat pj bupati donggala akun komunikasi orang janjijanji faktanya akun media sosial facebook dilansir akun instagram resmi kominfodonggala anhar kepala dina komunikasi informatika diskominfo kabupaten donggala akun fake account akun palsu anhar mengimbau masyarakat berhatihati mudah mempercayai kejelasan terkait,03-2024,90,0
pembakaran polsek kecamatan pidi provinsi aceh akibat sabotas suara rakyat penggelembungan suara paslon nomor urut,Hoaks,https://www.kominfo.go.id/content/detail/55428/hoaks-pembakaran-polsek-di-kecamatan-pidie-provinsi-aceh-akibat-sabotase-suara-rakyat-dan-penggelembungan-suara-paslon-nomor-urut-02/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-facebook-pj-bupati-donggala.jpg,adhi004,beredar video media sosial facebook menampilkan cuplikan kebakaran rumah klaim pembakaran kepolisian sektor polsek kecamatan pidi kabupaten pidi provinsi aceh sabotas penggelembungan suara pasangan calon paslon nomor urut dilansir turnbackhoaxid klaim video faktanya lokasi kebakaran kecamatan pidi kecamatan seulimeum kabupaten aceh bangunan terbakar polsek pidi bangunan asrama polisi kecamatan seulimeum bangunan semi permanen kayu penyebab kebakaran sabotas penggelembungan suara klaim narasi rambatan api salah rumah asrama,03-2024,90,0
nasa prediksi kiamat internet,Hoaks,https://www.kominfo.go.id/content/detail/55427/hoaks-nasa-prediksi-kiamat-internet-pada-2025/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-nasa-prediksi-kiamat-internet-pada-2025.jpg,adhi004,beredar unggahan foto media sosial xtwitter mengeklaim badan penerbangan antariksa nasa amerika serikat kiamat internet unggahan foto menampilkan gedung menara pembangkit listrik narasi beredar kabar nasa peringatkan kiamat internet berbulanbulan faktanya klaim unggahan foto dilansir cekfaktatempoco artikel dirili laman resmi nasa prediksi kiamat internet badai matahari nasa mengembangkan sistem artifici intellig ai memprediksi bahaya cuaca antariksa menit kejadian memprediksi kiamat internet puncak siklu matahari,03-2024,91,0
remaja kecamatan jatinangor tewa akibat perang sarung,Hoaks,https://www.kominfo.go.id/content/detail/55426/hoaks-remaja-di-kecamatan-jatinangor-tewas-akibat-perang-sarung/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-nasa-prediksi-kiamat-internet-pada-2025.jpg,adhi004,beredar media sosial facebook unggahan foto remaja terbar orang dewasa mengelilinginya beserta narasi mengeklaim remaja tewa akibat perang sarung kecamatan jatinangor kabupaten sumedang provinsi jawa barat faktanya klaim unggahan foto keliru dilansir jabartribunnewscom kepala kepolisian sektor kapolsek jatinangor komisari polisi kompol roger thoma kabar remaja kecamatan jatinangor tewa akibat perang sarung keliru berdasarkan keterangan kompol roger peristiwa kecamatan kalianda provinsi lampung mengimbau warga menanggapi menyebarkan informasi bohong,03-2024,91,0
video kerusuhan pertambangan kabupaten morowali provinsi sulawesi,Hoaks,https://www.kominfo.go.id/content/detail/55425/hoaks-video-kerusuhan-di-pertambangan-kabupaten-morowali-provinsi-sulawesi-tengah/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-remaja-di-kecamatan-jatinangor-tewas-akibat-perang-sarung.jpg,adhi004,beredar video media sosial facebook menampilkan kerumunan massa merusak mobil terparkir pabrik video disertai narasi menyebut kerusuhan area pertambangan kabupaten morowali provinsi sulawesi dibagikan maret dilansir kompascom berdasarkan hasil penelusuran video kejadian kerusuhan pt puncak ema tani sejahtera pt pet kabupaten pohuwato provinsi gorontalo septemb kabupaten morowali provinsi sulawesi narasi beredar diberitakan media kompascom kerusuhan unjuk kabupaten pohuwato septemb kerusuhan kelompok tergabung forum persatuan ahli wari iup op izin usaha pertambangan operasi produksi menggelar unjuk kepastian pembagian lahan wilayah konsesi tambang ema bernama pani gold project,03-2024,91,0
gempa berkekuatan magnitudo hancurkan ribuan rumah kota kupang,Hoaks,https://www.kominfo.go.id/content/detail/55424/hoaks-gempa-berkekuatan-109-magnitudo-hancurkan-ribuan-rumah-di-kota-kupang/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-video-kerusuhan-di-pertambangan-kabupaten-morowali-provinsi-sulawesi-tengah.jpg,adhi004,beredar video platform youtub mengeklaim gempa kekuatan magnitudo menghancurkan ribuan rumah kota kupang faktanya klaim beredar dilansir turnbackhoaxid narat video gempa kota kupang kekuatan magnitudo badan meteorolog klimatolog geofisika bmkg menginformasikan detail penyebab gempa dampak kerusakan kerugian timbul akibat guncangan gempa berkekuatan magnitudo,03-2024,91,0
surat permohonan pengambilan cuti pekerja migran indonesia mengatasnamakan bpmi,Hoaks,https://www.kominfo.go.id/content/detail/55423/hoaks-surat-permohonan-pengambilan-cuti-pekerja-migran-indonesia-mengatasnamakan-bp2mi/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gempa-berkekuatan-10-9-magnitudo-hancurkan-ribuan-rumah-di-kota-kupang.jpg,adhi004,beredar surat permohonan pengambilan cuti pekerja migran indonesia mengatasnamakan badan perlindungan pekerja pekerja migran indonesia bpmi surat logo bpmi berisi biaya pembuatan surat perjalanan faktanya surat beredar mengatasnamakan bpmi bpmi akun instagram resminya bpmiri bpmi memungut bayaran halhal bpmi mengimbau masyarakat berhatihati surat edaran mengatasnamakan bpmi,03-2024,91,0
cina pindahkan warga indonesia gaya penjajahan,Hoaks,https://www.kominfo.go.id/content/detail/55422/hoaks-cina-akan-pindahkan-warga-ke-indonesia-sebagai-gaya-baru-penjajahan/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-cina-akan-pindahkan-warga-ke-indonesia-sebagai-gaya-baru-penjajahan.jpg,adhi004,beredar unggahan video media sosial xtwitter menampakan cuplikan konferensi per juru bicara biro statistik nasion cina fu linghui video diunggah disertai narasi audio penjajah gaya rrc memperkuat kekuatan taipan etni cina memindahkan warga cina indonesia dalih tka wilayah kawasan memiliki pelabuhan area investasi diperlua diperkuat diciptakan kawasan eksklusif regulasi aturan tersendiri warga tionghoa kekuatan relatif terkendali jangka rrc membangun pangkalan milit ikn priorita kota dikuasai fisiknya indonesia sempurna satelit rrc indikasi arah produk hukum wajib berhaluan pro rrc dikutip turnbackhoaxid video cuplikan konferensi per juru bicara biro statistik nasion cina fu linghui septemb video identik ditemukan kanal youtub idx channel judul china stimulu dorong ekonomi tayang septemb video fu linghui kondisi perekonomian cina industri retail barang,03-2024,92,0
gempa bumi berkekuatan magnitudo mengguncang provinsi aceh maret,Hoaks,https://www.kominfo.go.id/content/detail/55416/hoaks-gempa-bumi-berkekuatan-101-magnitudo-mengguncang-provinsi-aceh-pada-maret-2024/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-cina-akan-pindahkan-warga-ke-indonesia-sebagai-gaya-baru-penjajahan.jpg,Viska,beredar unggahan video platform youtub mengeklaim bencana gempa bumi mengguncang provinsi aceh kekuatan magnitudo gambar thumbnail video menampilkan kondisi gedung bangunan runtuh akibat bencana gempa bumi faktanya klaim unggahan video keliru dilansir turnbackhoaxid narat membacakan artikel termuat laman detikcom berjudul gempa m guncang aceh rili februari artikel membaha bencana gempa bumi mengguncang kabupaten aceh kekuatan magnitudo berkekuatan magnitudo klaim unggahan video,03-2024,92,0
penggalangan dana pemilik xpander menabrak porsch kitabisa,Hoaks,https://www.kominfo.go.id/content/detail/55415/hoaks-penggalangan-dana-pemilik-xpander-yang-menabrak-porsche-melalui-kitabisa/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-gempa-bumi-berkekuatan-10m-guncang-aceh-maret-2024.jpg,Viska,beredar media sosial gambar tangkapan layar aplikasi kitabisa membuka penggalangan dana pemilik mobil xpander menabrak porsch ganti rugi rp miliar faktanya kitabisa akun twitter resminya kitabisacom mengonfirmasi gambar tangkapan layar beredar terkait penggalangan dana pemilik mobil xpander menabrak porsch public relat manag kitabisa fara devana gambar hasil suntingan kitabisa memfasilitasi galang dana melanggar ketertiban keamanan mobil xpander menabrak showroom mobil porsch,03-2024,92,0
uang kerta emisi terbaru bergambar sri mulyani,Hoaks,https://www.kominfo.go.id/content/detail/55414/hoaks-uang-kertas-emisi-terbaru-bergambar-sri-mulyani/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-penggalangan-dana-kitabisa-xpander-tabrak-porsche.jpg,Viska,beredar unggahan informasi media sosial facebook mengeklaim uang kerta emisi terbaru bergambar menteri keuangan menkeu sri mulyani salah unggahan narasi uang disertai perubahan pecahan mata uang rupiah faktanya klaim beredar dilansir kompascom direktur eksekutif departemen pengelolaan uang bank indonesia bi marlison hakim membantah informasi beredar perubahan pecahan mata uang rupiah uang emisi diterbitkan bi uang kerta emisi te angka nol belakangnya masyarakat diimbau bersikap waspada informasi beredar,03-2024,92,0
nata de coco terbuat plastik,Hoaks,https://www.kominfo.go.id/content/detail/55413/hoaks-nata-de-coco-terbuat-dari-plastik/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-uang-kertas-emisi-terbaru-bergambar-sri-mulyani.jpg,Viska,beredar unggahan video media sosial facebook pria memegang produk nata de coco merek yeko menginformasikan produk nata de coco sinteti terbuat plastik unggahan disertakan narasi waspada konsumsi plastik nata de coco keephealthi faktanya klaim unggahan dilansir kompascom produk pt menacoco sari izin edar badan pengawa obat makanan bpom isu nata de coco mengandung plastik beredar bpom pengawasan produk nata de coco produk mengandung plastik mengutip pomgoid direktur pengawasan pangan olahan risiko rendah bpom ema setyawati hasil uji sampl bpom persen produk nata de coco memenuhi syarat,03-2024,92,0
akun whatsapp mengatasnamakan anggota dprd kota bandung dudi himawan sh,Hoaks,https://www.kominfo.go.id/content/detail/55412/hoaks-akun-whatsapp-mengatasnamakan-anggota-dprd-kota-bandung-dudy-himawan-sh/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-anggota-dprd-kota-bandung-dudy-himawan.jpg,Viska,beredar akun whatsapp mengatasnamakan anggota dewan perwakilan rakyat daerah dprd kota bandung dudi himawan sh akun mengirim pesan nama foto profil dudi himawan sh nomor faktanya akun whatsapp beredar modu penipuan dprd kota bandung akun instagram resminya dprdkotabandung mengklarifikasi akun beredar mengatasnamakan anggota dprd kota bandung dudi himawan sh mengimbau masyarakat kota bandung berhatihati dihubungi nomor menemukan menjanjikan dilaporkan,03-2024,93,0
kandungan darah babi filter rokok,Hoaks,https://www.kominfo.go.id/content/detail/55411/hoaks-terdapat-kandungan-darah-babi-pada-filter-rokok/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-anggota-dprd-kota-bandung-dudy-himawan.jpg,Viska,beredar pesan berantai aplikasi percakapan whatsapp menginformasikan penelitian kandungan darah babi filter dipakai rokok pesan berantai beredar narasi mohon share video inikita umat muslim mengkonsumsi diharamkan agamaa penelitian filter rokok beras darah babi profesor kesehatan masyarakat universita sydney australia simon chapman memperingatkan kelompok agama terkait dugaan kandungan sel darah babi filter rokok faktanya klaim pesan berantai dilansir turnbackhoaxid informasi terkait filter mengandung darah babi indonesia muncul badan pengawa obat makanan bpom mengklarifikasi isu dilansir situ resmi bpom pomgoid berdasarkan hasil uji filter rokok laboratorium milik pusat pengujian obat makanan nasion ppomn bpom ri metod asam deoksiribonukleat dna merek rokok berfilt diuji terdeteksi kandungan dna babi bpom mengimbau masyarakat mudah terprovokasi isuisu terkait obat makanan beredar media masyarakat informasi menghubungi contact center halo bpom nomor telp,03-2024,93,0
akun facebook mengatasnamakan pj wali kota tangerang drnurdin,Hoaks,https://www.kominfo.go.id/content/detail/55362/hoaks-akun-facebook-mengatasnamakan-pj-wali-kota-tangerang-drnurdin/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-kandungan-darah-babi-pada-filter-rokok.jpg,adhi004,beredar akun media sosial facebook mengatasnamakan penjabat pj wali kota tangerang dr nurdin akun memasang foto nurdin beserta sang istri foto profil latar belakangnya faktanya dilansir turnbackhoaxid akun instagram resmi kabar kota tangerang kabarkotatangerang akun facebook beredar akun palsu informasi belaka masyarakat diimbau bersikap acuh report akun memperoleh pesan uang tindak penipuan,03-2024,93,0
presiden jokowi perintahkan menangkap pendemo pemilu,Hoaks,https://www.kominfo.go.id/content/detail/55361/hoaks-presiden-jokowi-perintahkan-menangkap-pendemo-pemilu-2024/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-facebook-mengatasnamakan-pj-wali-kota-tangerang-drnurdin.jpg,adhi004,beredar unggahan video media sosial instagram presiden joko widodo jokowi berpidato orang aksi demonstrasi unggahan video terdengar presiden jokowi kapolda kapolr jajaran polr polsek kejar tangkap hajar hantam undangundang memperbolehkan dor unggahan video disertai narasi gk demo kl jurdil layak pemimpin bangsa berbicara penuh ancaman rakyatnya faktanya video presiden joko widodo berpidato kaitannya aksi demonstrasi ditayangkan video klaim narasi unggahan dikutip situ turnbackhoaxid video kaitannya pemilihan pemilu video ditemukan kanal youtub milik kementerian sekretariat negara berjudul presiden jokowi kejar pengedar narkoba tangkap dor diunggah juni video presiden jokowi sambutan peringatan antinarkotika internasion kawasan kota tua jakarta sambutannya presiden jokowi aparat kepolisian badan narkotika nasion mengambil langkah pengedar narkoba,03-2024,93,0
video sekelompok preman masjid,Hoaks,https://www.kominfo.go.id/content/detail/55360/hoaks-video-sekelompok-preman-mendatangi-masjid/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-presiden-jokowi-perintahkan-menangkap-pendemo-pemilu-2024.jpg,adhi004,beredar unggahan video media sosial facebook mengeklaim sekelompok preman masjid melecehkan ibadah unggahan memuat narasi dimana menteri agamanyamasjid ibadah umat islam lecehkan preman viral faktanya klaim unggahan dilansir kompascom hasil penelusuran berita mengarahkan unggahan akun instagram palembangkaget tanggal maret akun unggahan video kegiatan teater santri pondok pesantren ponp al istiqlaliyah kampung cilongok kabupaten tangerang provinsi banten kegiatan diselenggarakan ruang maje aula masjid pondok pesantren,03-2024,93,0
akun whatsapp mengatasnamakan bupati halmahera selatan bassam kasuba,Hoaks,https://www.kominfo.go.id/content/detail/55359/hoaks-akun-whatsapp-mengatasnamakan-bupati-halmahera-selatan-bassam-kasuba/0/laporan_isu_hoaks,https://web.kominfo.go.id/sites/default/files/kominfo-cekhoaks-hoaks-disinformasi-misinformasi-akun-whatsapp-mengatasnamakan-bupati-halmahera-selatan-bassam-kasuba.jpg,adhi004,beredar akun whatsapp mengatasnamakan bupati halmahera selatan bassam kasuba nomor akun modu penipuan mengirimkan pesan penguru masjid kabupaten halmahera selatan menawarkan bantuan dana faktanya akun whatsapp milik bupati halmahera selatan bassam kasuba bupati bassam dikonfirmasi tribunnewscom nomor whatsapp modu penipuan mengimbau masyarakat mengabaikan akun memakai nama foto profil,03-2024,94,0
